,DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER,ORIGIN,DEST,DEP_TIME,DEP_DEL15,DEP_TIME_BLK,ARR_TIME,ARR_DEL15,DISTANCE
365485,19,3,AS,SEA,CHS,750.0,0.0,0700-0759,1555.0,0.0,2415.0
365486,19,3,AS,MCO,PDX,1643.0,0.0,1600-1659,1948.0,0.0,2534.0
365487,19,3,AS,ANC,SEA,453.0,0.0,0001-0559,948.0,1.0,1448.0
365488,19,3,AS,SEA,ANC,2133.0,0.0,2100-2159,2357.0,0.0,1448.0
365489,19,3,AS,SEA,MCI,1823.0,0.0,1800-1859,2348.0,0.0,1489.0
365490,19,3,AS,LAX,BWI,2141.0,0.0,2100-2159,445.0,0.0,2329.0
365491,19,3,AS,ATL,SEA,1637.0,0.0,1600-1659,1929.0,0.0,2182.0
365492,19,3,AS,SEA,ATL,737.0,0.0,0700-0759,1514.0,0.0,2182.0
365493,19,3,AS,SEA,STL,1231.0,0.0,1200-1259,1810.0,0.0,1709.0
365494,19,3,AS,SEA,GEG,2111.0,0.0,2100-2159,2210.0,0.0,224.0
365495,19,3,AS,RDU,SEA,1736.0,1.0,1700-1759,2038.0,0.0,2354.0
365496,19,3,AS,OMA,SEA,1549.0,0.0,1600-1659,1758.0,0.0,1368.0
365497,19,3,AS,KOA,SFO,1105.0,0.0,1100-1159,1800.0,0.0,2367.0
365498,19,3,AS,SAN,MCO,753.0,0.0,0700-0759,1505.0,0.0,2149.0
365499,19,3,AS,PDX,DCA,935.0,0.0,0900-0959,1714.0,0.0,2350.0
365500,19,3,AS,BWI,SEA,1750.0,1.0,1700-1759,2046.0,1.0,2335.0
365501,19,3,AS,SEA,TPA,820.0,0.0,0800-0859,1651.0,0.0,2520.0
365502,19,3,AS,DCA,PDX,1829.0,0.0,1800-1859,2123.0,0.0,2350.0
365503,19,3,AS,SAN,EWR,810.0,0.0,0800-0859,1550.0,0.0,2425.0
365504,19,3,AS,EWR,SAN,1806.0,0.0,1800-1859,2145.0,0.0,2425.0
365505,19,3,AS,SEA,TPA,2208.0,0.0,2200-2259,611.0,0.0,2520.0
365506,19,3,AS,STL,SEA,1913.0,0.0,1900-1959,2130.0,0.0,1709.0
365507,19,3,AS,PDX,MCO,1522.0,0.0,1500-1559,2319.0,0.0,2534.0
365508,19,3,AS,LAS,PDX,824.0,0.0,0800-0859,1046.0,0.0,763.0
365509,19,3,AS,PDX,MCO,727.0,0.0,0700-0759,1529.0,0.0,2534.0
365510,19,3,AS,EWR,SJC,1715.0,0.0,1700-1759,2047.0,0.0,2548.0
365511,19,3,AS,SEA,MSY,1100.0,1.0,1000-1059,1726.0,1.0,2086.0
365512,19,3,AS,SJC,EWR,842.0,0.0,0800-0859,1640.0,0.0,2548.0
365513,19,3,AS,CHS,SEA,1707.0,0.0,1700-1759,2018.0,0.0,2415.0
365514,19,3,AS,SEA,MSY,1731.0,0.0,1700-1759,2358.0,0.0,2086.0
365515,19,3,AS,EWR,SEA,856.0,0.0,0900-0959,1216.0,0.0,2402.0
365516,19,3,AS,DTW,SEA,1822.0,0.0,1800-1859,2036.0,0.0,1927.0
365517,19,3,AS,SEA,DTW,952.0,0.0,1000-1059,1725.0,0.0,1927.0
365518,19,3,AS,OGG,SMF,1635.0,0.0,1600-1659,2324.0,0.0,2404.0
365519,19,3,AS,SJC,OGG,813.0,0.0,0800-0859,1143.0,0.0,2355.0
365520,19,3,AS,SEA,OGG,835.0,1.0,0800-0859,1234.0,0.0,2640.0
365521,19,3,AS,OGG,SAN,1459.0,0.0,1500-1559,2141.0,0.0,2541.0
365522,19,3,AS,SEA,KOA,1740.0,0.0,1700-1759,2143.0,0.0,2688.0
365523,19,3,AS,PDX,OGG,928.0,0.0,0900-0959,1331.0,0.0,2562.0
365524,19,3,AS,SEA,SNA,1157.0,0.0,1200-1259,1443.0,0.0,978.0
365525,19,3,AS,OGG,SJC,1301.0,1.0,1200-1259,1941.0,0.0,2355.0
365526,19,3,AS,LAX,OGG,939.0,0.0,0900-0959,1353.0,0.0,2486.0
365527,19,3,AS,OGG,SFO,2150.0,0.0,2200-2259,436.0,0.0,2338.0
365528,19,3,AS,LIH,SEA,2251.0,0.0,2300-2359,708.0,0.0,2701.0
365529,19,3,AS,HNL,SEA,2250.0,0.0,2300-2359,714.0,1.0,2677.0
365530,19,3,AS,SFO,OGG,1138.0,0.0,1100-1159,1522.0,0.0,2338.0
365531,19,3,AS,OGG,SEA,1149.0,0.0,1200-1259,1925.0,0.0,2640.0
365532,19,3,AS,OGG,SEA,1427.0,0.0,1400-1459,2226.0,0.0,2640.0
365533,19,3,AS,OGG,PDX,2317.0,0.0,2300-2359,703.0,0.0,2562.0
365534,19,3,AS,SMF,OGG,647.0,0.0,0700-0759,1024.0,0.0,2404.0
365535,19,3,AS,OAK,HNL,657.0,0.0,0700-0759,1030.0,0.0,2409.0
365536,19,3,AS,SAN,OGG,811.0,1.0,0700-0759,1157.0,1.0,2541.0
365537,19,3,AS,SEA,OGG,1751.0,0.0,1800-1859,2201.0,0.0,2640.0
365538,19,3,AS,LIH,SEA,1155.0,0.0,1200-1259,1937.0,0.0,2701.0
365539,19,3,AS,PDX,HNL,905.0,0.0,0900-0959,1306.0,0.0,2603.0
365540,19,3,AS,HNL,PDX,1320.0,0.0,1300-1359,2109.0,0.0,2603.0
365541,19,3,AS,LIH,PDX,1321.0,0.0,1300-1359,2049.0,0.0,2631.0
365542,19,3,AS,HNL,OAK,1549.0,0.0,1500-1559,2258.0,0.0,2409.0
365543,19,3,AS,SEA,LIH,1733.0,0.0,1700-1759,2113.0,0.0,2701.0
365544,19,3,AS,PDX,LIH,759.0,0.0,0800-0859,1202.0,0.0,2631.0
365545,19,3,AS,SEA,PSP,1602.0,0.0,1600-1659,1847.0,0.0,987.0
365546,19,3,AS,LIH,SJC,1439.0,0.0,1400-1459,2212.0,1.0,2466.0
365547,19,3,AS,OAK,KOA,558.0,0.0,0600-0659,959.0,0.0,2378.0
365548,19,3,AS,SEA,HNL,1020.0,0.0,1000-1059,1428.0,0.0,2677.0
365549,19,3,AS,HNL,SEA,1646.0,1.0,1400-1459,50.0,1.0,2677.0
365550,19,3,AS,SEA,HNL,1742.0,0.0,1700-1759,2145.0,0.0,2677.0
365551,19,3,AS,PDX,KOA,914.0,1.0,0800-0859,1318.0,0.0,2607.0
365552,19,3,AS,KOA,SJC,1532.0,0.0,1500-1559,2251.0,0.0,2384.0
365553,19,3,AS,SAN,LIH,612.0,0.0,0600-0659,1054.0,0.0,2676.0
365554,19,3,AS,LIH,SAN,1614.0,0.0,1600-1659,2311.0,0.0,2676.0
365555,19,3,AS,SEA,OGG,1434.0,0.0,1400-1459,1822.0,0.0,2640.0
365556,19,3,AS,OGG,PDX,1337.0,0.0,1300-1359,2112.0,0.0,2562.0
365557,19,3,AS,PDX,OGG,1703.0,0.0,1700-1759,2100.0,0.0,2562.0
365558,19,3,AS,LAX,FLL,2156.0,0.0,2100-2159,525.0,0.0,2343.0
365559,19,3,AS,SJC,LIH,952.0,1.0,0900-0959,1344.0,0.0,2466.0
365560,19,3,AS,ANC,HNL,1458.0,0.0,1500-1559,2001.0,0.0,2777.0
365561,19,3,AS,HNL,ANC,2111.0,0.0,2100-2159,405.0,0.0,2777.0
365562,19,3,AS,ANC,KOA,1507.0,0.0,1500-1559,2014.0,0.0,2874.0
365563,19,3,AS,KOA,ANC,2131.0,0.0,2100-2159,433.0,0.0,2874.0
365564,19,3,AS,KOA,SEA,1225.0,0.0,1200-1259,2027.0,0.0,2688.0
365565,19,3,AS,OGG,SEA,2208.0,0.0,2200-2259,626.0,1.0,2640.0
365566,19,3,AS,SEA,LIH,1033.0,0.0,1000-1059,1516.0,1.0,2701.0
365567,19,3,AS,KOA,SEA,2303.0,0.0,2300-2359,722.0,1.0,2688.0
365568,19,3,AS,OGG,LAX,1315.0,0.0,1300-1359,2011.0,0.0,2486.0
365569,19,3,AS,SEA,SLC,829.0,0.0,0800-0859,1140.0,0.0,689.0
365570,19,3,AS,SLC,SEA,1226.0,0.0,1200-1259,1329.0,0.0,689.0
365571,19,3,AS,MCI,SEA,1413.0,0.0,1400-1459,1604.0,0.0,1489.0
365572,19,3,AS,BOI,SEA,752.0,0.0,0800-0859,837.0,0.0,399.0
365573,19,3,AS,SAN,HNL,1153.0,1.0,0900-0959,1544.0,1.0,2614.0
365574,19,3,AS,HNL,SEA,1154.0,0.0,1200-1259,1943.0,0.0,2677.0
365575,19,3,AS,HNL,SAN,1445.0,0.0,1400-1459,2150.0,0.0,2614.0
365576,19,3,AS,SEA,BOI,1154.0,0.0,1200-1259,1425.0,0.0,399.0
365577,19,3,AS,SEA,BWI,747.0,0.0,0700-0759,1603.0,0.0,2335.0
365578,19,3,AS,SEA,BUR,1136.0,0.0,1100-1159,1404.0,0.0,937.0
365579,19,3,AS,BOI,SEA,1518.0,0.0,1500-1559,1552.0,0.0,399.0
365580,19,3,AS,FAI,ANC,757.0,0.0,0800-0859,854.0,0.0,261.0
365581,19,3,AS,ONT,PDX,648.0,0.0,0700-0759,904.0,0.0,838.0
365582,19,3,AS,PDX,ONT,655.0,0.0,0700-0759,904.0,0.0,838.0
365583,19,3,AS,ONT,PDX,1213.0,0.0,1200-1259,1431.0,0.0,838.0
365584,19,3,AS,PDX,ONT,1942.0,0.0,1900-1959,2153.0,0.0,838.0
365585,19,3,AS,FLL,LAX,645.0,0.0,0700-0759,1002.0,0.0,2343.0
365586,19,3,AS,SEA,SJC,551.0,0.0,0600-0659,806.0,0.0,696.0
365587,19,3,AS,FLL,SEA,821.0,0.0,0800-0859,1241.0,0.0,2717.0
365588,19,3,AS,PHX,SEA,1054.0,1.0,0700-0759,1301.0,1.0,1107.0
365589,19,3,AS,SEA,PHX,2144.0,1.0,2100-2159,127.0,1.0,1107.0
365590,19,3,AS,KOA,PDX,1418.0,0.0,1400-1459,2201.0,1.0,2607.0
365591,19,3,AS,LAS,SEA,1929.0,0.0,1900-1959,2159.0,0.0,867.0
365592,19,3,AS,PHX,PDX,644.0,0.0,0600-0659,834.0,0.0,1009.0
365593,19,3,AS,SFO,SEA,1356.0,0.0,1400-1459,1610.0,0.0,679.0
365594,19,3,AS,BUR,SEA,1209.0,0.0,1100-1159,1451.0,0.0,937.0
365595,19,3,AS,PSP,SEA,604.0,0.0,0600-0659,850.0,0.0,987.0
365596,19,3,AS,SEA,FLL,2241.0,0.0,2200-2259,701.0,0.0,2717.0
365597,19,3,AS,JFK,LAX,1127.0,0.0,1100-1159,1521.0,0.0,2475.0
365598,19,3,AS,SFO,DCA,802.0,0.0,0800-0859,1538.0,0.0,2442.0
365599,19,3,AS,DCA,SFO,1705.0,0.0,1700-1759,2021.0,0.0,2442.0
365600,19,3,AS,PDX,LAX,2037.0,0.0,2000-2059,2256.0,0.0,834.0
365601,19,3,AS,SEA,ORD,39.0,0.0,0001-0559,624.0,0.0,1721.0
365602,19,3,AS,ORD,SEA,921.0,0.0,0900-0959,1141.0,0.0,1721.0
365603,19,3,AS,SEA,MSP,1837.0,0.0,1800-1859,1.0,0.0,1399.0
365604,19,3,AS,MSP,SEA,628.0,0.0,0600-0659,827.0,0.0,1399.0
365605,19,3,AS,SEA,PDX,2206.0,0.0,2200-2259,2305.0,0.0,129.0
365606,19,3,AS,BUR,SEA,750.0,0.0,0800-0859,1033.0,0.0,937.0
365607,19,3,AS,SFO,JFK,902.0,0.0,0900-0959,1716.0,0.0,2586.0
365608,19,3,AS,AUS,SEA,551.0,0.0,0600-0659,822.0,0.0,1770.0
365609,19,3,AS,SFO,JFK,1317.0,0.0,1300-1359,2119.0,0.0,2586.0
365611,19,3,AS,PDX,BUR,700.0,0.0,0700-0759,910.0,0.0,817.0
365612,19,3,AS,BUR,PDX,956.0,0.0,1000-1059,1221.0,0.0,817.0
365613,19,3,AS,SAN,BOS,859.0,0.0,0800-0859,1656.0,0.0,2588.0
365614,19,3,AS,AUS,SAN,1604.0,0.0,1600-1659,1715.0,0.0,1164.0
365615,19,3,AS,SAN,AUS,1337.0,0.0,1300-1359,1807.0,0.0,1164.0
365616,19,3,AS,BOS,SAN,1803.0,0.0,1800-1859,2149.0,0.0,2588.0
365617,19,3,AS,JFK,SEA,924.0,0.0,0900-0959,1237.0,0.0,2422.0
365618,19,3,AS,JFK,SEA,1836.0,0.0,1800-1859,2146.0,0.0,2422.0
365619,19,3,AS,SEA,ABQ,737.0,0.0,0700-0759,1136.0,0.0,1180.0
365620,19,3,AS,IAD,SFO,800.0,0.0,0800-0859,1140.0,1.0,2419.0
365621,19,3,AS,SEA,IAD,823.0,0.0,0800-0859,1627.0,0.0,2306.0
365622,19,3,AS,SFO,IAD,936.0,0.0,0900-0959,1729.0,0.0,2419.0
365623,19,3,AS,IAD,SEA,1734.0,0.0,1700-1759,2029.0,0.0,2306.0
365624,19,3,AS,SEA,SFO,2106.0,1.0,1900-1959,2319.0,1.0,679.0
365625,19,3,AS,SEA,SFO,2103.0,0.0,2100-2159,2318.0,0.0,679.0
365626,19,3,AS,IAD,LAX,1701.0,0.0,1700-1759,2026.0,0.0,2288.0
365627,19,3,AS,LAX,IAD,751.0,0.0,0800-0859,1508.0,0.0,2288.0
365628,19,3,AS,SEA,SFO,753.0,0.0,0800-0859,1008.0,0.0,679.0
365629,19,3,AS,PDX,SNA,1722.0,0.0,1700-1759,1947.0,0.0,859.0
365630,19,3,AS,OAK,SEA,542.0,0.0,0600-0659,749.0,0.0,672.0
365631,19,3,AS,SAN,SEA,2048.0,0.0,2000-2059,2341.0,0.0,1050.0
365632,19,3,AS,SEA,AUS,1756.0,0.0,1800-1859,2.0,0.0,1770.0
365633,19,3,AS,SEA,BUR,1911.0,0.0,1900-1959,2145.0,0.0,937.0
365634,19,3,AS,SNA,PDX,936.0,0.0,0900-0959,1203.0,0.0,859.0
365635,19,3,AS,ABQ,SEA,1220.0,0.0,1200-1259,1423.0,0.0,1180.0
365636,19,3,AS,SEA,SAN,1616.0,1.0,1500-1559,1852.0,0.0,1050.0
365637,19,3,AS,DEN,SEA,1422.0,0.0,1400-1459,1638.0,0.0,1024.0
365638,19,3,AS,DEN,SEA,1649.0,0.0,1600-1659,1845.0,0.0,1024.0
365639,19,3,AS,DEN,SEA,2003.0,0.0,2000-2059,2209.0,0.0,1024.0
365640,19,3,AS,PDX,SAN,759.0,0.0,0800-0859,1015.0,0.0,933.0
365641,19,3,AS,SAN,PDX,1507.0,0.0,1500-1559,1744.0,0.0,933.0
365642,19,3,AS,ORD,SFO,1729.0,0.0,1700-1759,2124.0,1.0,1846.0
365643,19,3,AS,SFO,ORD,1002.0,0.0,1000-1059,1558.0,0.0,1846.0
365644,19,3,AS,SFO,SEA,2107.0,0.0,2100-2159,2316.0,0.0,679.0
365645,19,3,AS,SFO,AUS,838.0,0.0,0800-0859,1359.0,0.0,1504.0
365646,19,3,AS,SEA,SNA,602.0,0.0,0600-0659,842.0,0.0,978.0
365647,19,3,AS,AUS,SFO,1502.0,0.0,1500-1559,1658.0,0.0,1504.0
365648,19,3,AS,SFO,AUS,1806.0,0.0,1800-1859,2308.0,0.0,1504.0
365649,19,3,AS,ORD,LAX,1745.0,0.0,1700-1759,2031.0,0.0,1744.0
365650,19,3,AS,LAX,ORD,705.0,1.0,0600-0659,1243.0,0.0,1744.0
365651,19,3,AS,SNA,SEA,2050.0,0.0,2100-2159,2323.0,0.0,978.0
365652,19,3,AS,PDX,SFO,723.0,0.0,0700-0759,902.0,0.0,550.0
365653,19,3,AS,LAS,SEA,1012.0,1.0,0900-0959,1242.0,0.0,867.0
365654,19,3,AS,PDX,SFO,1327.0,0.0,1300-1359,1513.0,0.0,550.0
365655,19,3,AS,SFO,MCO,939.0,0.0,0900-0959,1720.0,0.0,2446.0
365656,19,3,AS,MCO,SFO,1852.0,0.0,1900-1959,2213.0,0.0,2446.0
365657,19,3,AS,SFO,PDX,658.0,0.0,0700-0759,842.0,0.0,550.0
365658,19,3,AS,SFO,PDX,1619.0,0.0,1600-1659,1811.0,0.0,550.0
365659,19,3,AS,SEA,SFO,2240.0,1.0,2200-2259,45.0,1.0,679.0
365660,19,3,AS,SAN,SJC,1945.0,0.0,1900-1959,2111.0,0.0,417.0
365661,19,3,AS,SFO,PHX,1114.0,0.0,1100-1159,1412.0,0.0,651.0
365662,19,3,AS,PHX,SFO,1501.0,0.0,1500-1559,1612.0,0.0,651.0
365663,19,3,AS,SFO,PHX,1640.0,0.0,1600-1659,1933.0,0.0,651.0
365664,19,3,AS,PHX,SFO,2011.0,0.0,2000-2059,2137.0,0.0,651.0
365665,19,3,AS,SJC,SEA,730.0,0.0,0700-0759,943.0,0.0,696.0
365666,19,3,AS,SEA,SJC,1850.0,0.0,1800-1859,2104.0,0.0,696.0
365667,19,3,AS,SFO,BOS,657.0,0.0,0700-0759,1507.0,0.0,2704.0
365668,19,3,AS,BOS,SFO,1715.0,0.0,1700-1759,2102.0,0.0,2704.0
365669,19,3,AS,LAX,BOS,1026.0,1.0,1000-1059,1823.0,0.0,2611.0
365670,19,3,AS,BOS,LAX,1928.0,0.0,1900-1959,2333.0,0.0,2611.0
365671,19,3,AS,SEA,SAN,545.0,1.0,0001-0559,830.0,1.0,1050.0
365672,19,3,AS,SFO,MSY,1208.0,0.0,1200-1259,1914.0,1.0,1911.0
365673,19,3,AS,MSY,SFO,2000.0,1.0,1900-1959,2301.0,1.0,1911.0
365674,19,3,AS,SFO,SEA,650.0,0.0,0700-0759,900.0,0.0,679.0
365675,19,3,AS,SFO,SEA,805.0,0.0,0800-0859,1014.0,0.0,679.0
365676,19,3,AS,JFK,LAX,725.0,0.0,0700-0759,1122.0,0.0,2475.0
365677,19,3,AS,SEA,PDX,2127.0,0.0,2100-2159,2233.0,0.0,129.0
365678,19,3,AS,SEA,PDX,2312.0,0.0,2300-2359,2354.0,0.0,129.0
365679,19,3,AS,SEA,OKC,1239.0,1.0,1100-1159,1807.0,1.0,1519.0
365680,19,3,AS,OKC,SEA,1904.0,1.0,1800-1859,2132.0,1.0,1519.0
365681,19,3,AS,SEA,BNA,1040.0,1.0,1000-1059,1655.0,0.0,1978.0
365682,19,3,AS,BNA,SEA,653.0,0.0,0700-0759,1004.0,0.0,1978.0
365683,19,3,AS,SEA,BNA,1732.0,0.0,1700-1759,2347.0,0.0,1978.0
365684,19,3,AS,BNA,SEA,1742.0,0.0,1700-1759,2107.0,0.0,1978.0
365685,19,3,AS,SEA,JFK,1403.0,0.0,1400-1459,2225.0,0.0,2422.0
365686,19,3,AS,SJC,SAN,647.0,0.0,0700-0759,821.0,0.0,417.0
365687,19,3,AS,LAS,LAX,1324.0,0.0,1300-1359,1442.0,0.0,236.0
365688,19,3,AS,PDX,SEA,608.0,0.0,0600-0659,708.0,0.0,129.0
365689,19,3,AS,LAX,LAS,1745.0,1.0,1600-1659,1855.0,1.0,236.0
365690,19,3,AS,LAX,LAS,1148.0,0.0,1100-1159,1253.0,0.0,236.0
365691,19,3,AS,PDX,SEA,1744.0,0.0,1700-1759,1839.0,0.0,129.0
365692,19,3,AS,LAS,LAX,1719.0,0.0,1700-1759,1844.0,0.0,236.0
365693,19,3,AS,PDX,PSP,1146.0,0.0,1100-1159,1420.0,0.0,873.0
365694,19,3,AS,PSP,PDX,1412.0,1.0,1300-1359,1632.0,0.0,873.0
365695,19,3,AS,PDX,PSP,1536.0,0.0,1500-1559,1752.0,0.0,873.0
365696,19,3,AS,PSP,PDX,1856.0,0.0,1900-1959,2121.0,0.0,873.0
365697,19,3,AS,PSP,SEA,1524.0,0.0,1500-1559,1811.0,0.0,987.0
365698,19,3,AS,SEA,PSP,1344.0,0.0,1300-1359,1620.0,0.0,987.0
365699,19,3,AS,PSP,SEA,1727.0,0.0,1700-1759,2017.0,0.0,987.0
365700,19,3,AS,PSP,SEA,953.0,0.0,0900-0959,1229.0,0.0,987.0
365701,19,3,AS,PDX,LAX,1921.0,0.0,1900-1959,2142.0,0.0,834.0
365702,19,3,AS,SEA,SJC,805.0,0.0,0800-0859,1023.0,0.0,696.0
365703,19,3,AS,SJC,SEA,1013.0,0.0,1000-1059,1214.0,0.0,696.0
365704,19,3,AS,LAS,PDX,1404.0,0.0,1400-1459,1626.0,0.0,763.0
365705,19,3,AS,LAS,PDX,1939.0,1.0,1800-1859,2154.0,1.0,763.0
365706,19,3,AS,SEA,LAS,1148.0,0.0,1100-1159,1422.0,0.0,867.0
365707,19,3,AS,LAS,SEA,1349.0,0.0,1300-1359,1629.0,0.0,867.0
365708,19,3,AS,SEA,LAS,1837.0,0.0,1800-1859,2140.0,1.0,867.0
365709,19,3,AS,PDX,LAS,1017.0,0.0,1000-1059,1226.0,0.0,763.0
365710,19,3,AS,PDX,LAS,1514.0,0.0,1500-1559,1722.0,0.0,763.0
365711,19,3,AS,PDX,LAS,1834.0,0.0,1800-1859,2046.0,0.0,763.0
365712,19,3,AS,LAX,SEA,2240.0,1.0,2200-2259,119.0,0.0,954.0
365713,19,3,AS,SEA,DEN,945.0,0.0,0900-0959,1319.0,0.0,1024.0
365714,19,3,AS,SEA,DEN,1200.0,0.0,1200-1259,1556.0,0.0,1024.0
365715,19,3,AS,SEA,DEN,1525.0,0.0,1500-1559,1916.0,0.0,1024.0
365716,19,3,AS,SEA,LAS,1043.0,1.0,1000-1059,1312.0,1.0,867.0
365717,19,3,AS,SEA,CMH,938.0,0.0,0900-0959,1649.0,0.0,2016.0
365718,19,3,AS,CMH,SEA,1805.0,0.0,1800-1859,2028.0,0.0,2016.0
365719,19,3,AS,SFO,SEA,555.0,0.0,0600-0659,804.0,0.0,679.0
365720,19,3,AS,SEA,SFO,942.0,0.0,0900-0959,1206.0,0.0,679.0
365721,19,3,AS,SEA,SFO,1137.0,0.0,1100-1159,1346.0,0.0,679.0
365722,19,3,AS,SEA,SFO,624.0,0.0,0600-0659,819.0,0.0,679.0
365723,19,3,AS,SEA,SFO,1718.0,0.0,1700-1759,1933.0,0.0,679.0
365724,19,3,AS,SFO,SEA,1620.0,0.0,1600-1659,1831.0,0.0,679.0
365725,19,3,AS,SEA,SFO,1915.0,1.0,1800-1859,2200.0,1.0,679.0
365726,19,3,AS,SFO,SEA,1824.0,0.0,1800-1859,2041.0,0.0,679.0
365727,19,3,AS,PDX,LAS,733.0,0.0,0700-0759,932.0,0.0,763.0
365728,19,3,AS,LAS,PDX,1043.0,0.0,1000-1059,1253.0,0.0,763.0
365729,19,3,AS,PDX,LAX,559.0,0.0,0600-0659,822.0,0.0,834.0
365730,19,3,AS,SEA,LAX,1447.0,0.0,1400-1459,1725.0,0.0,954.0
365731,19,3,AS,LAS,SEA,1145.0,0.0,1100-1159,1421.0,0.0,867.0
365732,19,3,AS,SEA,PSP,954.0,0.0,1000-1059,1242.0,0.0,987.0
365733,19,3,AS,LAX,PDX,648.0,0.0,0700-0759,924.0,0.0,834.0
365734,19,3,AS,LAX,PDX,1818.0,0.0,1800-1859,2039.0,0.0,834.0
365735,19,3,AS,LAX,SEA,1838.0,0.0,1800-1859,2114.0,0.0,954.0
365736,19,3,AS,LAX,PDX,1635.0,0.0,1600-1659,1901.0,0.0,834.0
365737,19,3,AS,LAX,PDX,1944.0,0.0,1900-1959,2218.0,0.0,834.0
365738,19,3,AS,SJC,PDX,1500.0,0.0,1500-1559,1640.0,0.0,569.0
365739,19,3,AS,SLC,SEA,1954.0,0.0,1900-1959,2117.0,0.0,689.0
365740,19,3,AS,LAX,IAD,1656.0,0.0,1700-1759,6.0,0.0,2288.0
365741,19,3,AS,EWR,PDX,1738.0,0.0,1700-1759,2028.0,0.0,2434.0
365742,19,3,AS,PDX,SFO,550.0,0.0,0600-0659,746.0,0.0,550.0
365743,19,3,AS,SEA,MSP,1016.0,0.0,1000-1059,1550.0,0.0,1399.0
365744,19,3,AS,MSP,SEA,1633.0,0.0,1600-1659,1808.0,0.0,1399.0
365745,19,3,AS,SFO,SEA,1159.0,0.0,1200-1259,1403.0,0.0,679.0
365746,19,3,AS,LAX,SFO,947.0,0.0,1000-1059,1108.0,0.0,337.0
365747,19,3,AS,SFO,LAS,2025.0,1.0,2000-2059,2202.0,1.0,414.0
365748,19,3,AS,SFO,LAS,710.0,0.0,0700-0759,841.0,0.0,414.0
365749,19,3,AS,LAS,SFO,731.0,0.0,0700-0759,859.0,0.0,414.0
365750,19,3,AS,SFO,LAS,1134.0,0.0,1100-1159,1313.0,0.0,414.0
365751,19,3,AS,LAS,SFO,1132.0,0.0,1100-1159,1309.0,0.0,414.0
365752,19,3,AS,LAS,SFO,1001.0,0.0,0900-0959,1135.0,0.0,414.0
365753,19,3,AS,SFO,LAS,1444.0,0.0,1500-1559,1609.0,0.0,414.0
365754,19,3,AS,LAS,SFO,1349.0,0.0,1300-1359,1520.0,0.0,414.0
365755,19,3,AS,SFO,LAS,1722.0,0.0,1700-1759,1900.0,0.0,414.0
365756,19,3,AS,LAS,SFO,1512.0,0.0,1500-1559,1645.0,0.0,414.0
365757,19,3,AS,LAS,SFO,1817.0,0.0,1800-1859,1953.0,0.0,414.0
365758,19,3,AS,SFO,LAX,720.0,0.0,0700-0759,901.0,0.0,337.0
365759,19,3,AS,LAX,SFO,1445.0,0.0,1500-1559,1620.0,0.0,337.0
365760,19,3,AS,SFO,LAX,1221.0,0.0,1200-1259,1340.0,0.0,337.0
365761,19,3,AS,LAX,SFO,1129.0,0.0,1100-1159,1252.0,0.0,337.0
365762,19,3,AS,SFO,LAX,1358.0,0.0,1400-1459,1531.0,0.0,337.0
365763,19,3,AS,LAX,SFO,1314.0,0.0,1300-1359,1430.0,0.0,337.0
365764,19,3,AS,SFO,LAX,1607.0,0.0,1600-1659,1743.0,0.0,337.0
365765,19,3,AS,LAX,SFO,1946.0,0.0,2000-2059,2130.0,0.0,337.0
365766,19,3,AS,LAX,SFO,755.0,0.0,0800-0859,934.0,0.0,337.0
365767,19,3,AS,SFO,LAX,1729.0,0.0,1700-1759,1911.0,0.0,337.0
365768,19,3,AS,SFO,SEA,2014.0,0.0,2000-2059,2211.0,0.0,679.0
365769,19,3,AS,SFO,LAX,2012.0,1.0,1900-1959,2136.0,1.0,337.0
365770,19,3,AS,LAX,SFO,1853.0,0.0,1900-1959,2032.0,0.0,337.0
365771,19,3,AS,SFO,LAX,853.0,0.0,0900-0959,1041.0,0.0,337.0
365772,19,3,AS,LAX,SFO,1653.0,0.0,1700-1759,1809.0,0.0,337.0
365773,19,3,AS,SFO,SAN,828.0,0.0,0800-0859,948.0,0.0,447.0
365774,19,3,AS,SFO,SAN,1858.0,1.0,1700-1759,2026.0,1.0,447.0
365775,19,3,AS,SAN,SFO,847.0,0.0,0900-0959,1022.0,0.0,447.0
365776,19,3,AS,SFO,SAN,1251.0,1.0,1200-1259,1422.0,1.0,447.0
365777,19,3,AS,SAN,SFO,623.0,0.0,0600-0659,756.0,0.0,447.0
365778,19,3,AS,SAN,SFO,1500.0,0.0,1400-1459,1627.0,0.0,447.0
365779,19,3,AS,SAN,SFO,1835.0,0.0,1800-1859,2009.0,0.0,447.0
365780,19,3,AS,SFO,SAN,615.0,0.0,0600-0659,741.0,0.0,447.0
365781,19,3,AS,SFO,LAX,1038.0,0.0,1000-1059,1207.0,0.0,337.0
365782,19,3,AS,PDX,SJC,555.0,0.0,0600-0659,751.0,0.0,569.0
365783,19,3,AS,PDX,SEA,1547.0,0.0,1500-1559,1647.0,0.0,129.0
365784,19,3,AS,SEA,PDX,1338.0,0.0,1300-1359,1442.0,0.0,129.0
365785,19,3,AS,SEA,GEG,958.0,0.0,1000-1059,1105.0,0.0,224.0
365786,19,3,AS,OAK,PDX,903.0,0.0,0900-0959,1037.0,0.0,543.0
365787,19,3,AS,PDX,OAK,627.0,0.0,0600-0659,805.0,0.0,543.0
